title,company,location,link
[플랫폼개발] 백엔드 개발자,(주)브레인커머스,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43056595
[지도기술스타트업] 딥러닝 개발자 모집,(주)브레인커머스,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43056720
[서울 종로구 or 대전 유성구] AI신약 단백체 경력 채용,굿에이치알,서울 종로구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43077390
[서울 종로구 or 대전 유성구] 유전체 바이오마커 경력 채용,굿에이치알,서울 종로구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43077367
[루미오] 웹 서비스 개발/운영 경력직 채용모집,(주)루미오,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43080570
[금천구] 알고리즘 개발 데이터사이언티스트 경력 채용(정규직),굿에이치알,서울 금천구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43077711
[AI기반의 공간정보기업] 딥러닝 개발자 모집,(주)브레인커머스,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43084831
[AI기반의 공간정보기업] 컴퓨터비젼 개발자 모집,(주)브레인커머스,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43084840
딥러닝 기반 영상인식 임베디드 통합개발(ADAS),(주)브레인커머스,경기 성남시 분당구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43088088
WATT에서 함께할 Senior Robotics S/W Engineer를 찾습니다,(주)와트,서울 송파구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43105449
WATT에서 함께할 Robotics S/W Engineer를 찾습니다,(주)와트,서울 송파구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43105448
Data 분석/엔지니어,(주)소프트베리,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=41807100
데이터에 관심있는 Node.js 개발자,(주)서울의료정보연구소,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=40813778
백엔드 서버 개발자,(주)닷슬래시대시,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=41904155
SRE(Site Reliability Engineering) 엔지니어,(주)사람인에이치알,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42664136
[스마트축산] 백엔드/Back-end 프론트엔드/Front-end 경력 채용,(주)와이즈레이크,경기 안양시 동안구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42851257
[스마트축산] 인공지능 개발자 채용 (경력무관),(주)와이즈레이크,경기 안양시 동안구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42851233
[산업기능요원 보충역] 엔지니어 채용,(주)블록크래프터스,서울 서초구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42700887
웹모바일 기획자 / 웹 개발자 / 블록체인 개발자 채용,메타그램,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42789647
웹 프론트엔드 개발,(주)소프트베리,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=41807179
[온택트헬스] MLOps 엔지니어,(주)온택트헬스,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42206997
[온택트헬스] 딥러닝 엔지니어 채용,(주)온택트헬스,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42194149
[산업기능요원 보충역] Researcher/엔지니어 채용,(주)블록크래프터스,서울 서초구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42700901
백엔드 엔지니어(Backend Engineer) 채용,(주)메이사,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42714935
IT개발·데이터 정규직/계약직 채용합니다,주식회사 베이소프트,서울 서초구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42874237
[스마트축산] 데이터 분석가 경력 채용,(주)와이즈레이크,경기 안양시 동안구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42882244
[프랩] 데이터 엔지니어,(주)타르트,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42774819
[프랩] 백엔드 엔지니어,(주)타르트,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42774761
[물류 대기업] 물류센터 Digital Twin 모델링 및 Architecture,KY컨설팅그룹,서울 중구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42991069
AI Consulting  경력직 채용,피앤제이컨설팅,서울 서초구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42993617
Data Scientist / AI Developer  채용,피앤제이컨설팅,서울 서초구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42993645
솔루션 엔지니어 / IT 성능 컨설턴트,(주)와탭랩스,서울 서초구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42988847
[물류 대기업] 물류 로봇 Piece-Picking 시스템 개발,KY컨설팅그룹,서울 중구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42991038
[Back-end Engineer] 패션 AI 스타트업,쓰리핸즈(3Handz),서울 강남구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43008757
[Data Engineer] 패션 AI 스타트업,쓰리핸즈(3Handz),서울 강남구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43008779
AI 디지털 헬스케어 스타트업 개발팀장,KY컨설팅그룹,서울 송파구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43011045
AI 디지털 헬스케어 스타트업 AI 엔지니어,KY컨설팅그룹,서울 송파구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43011055
머신러닝 모델링 데이터 분석 (ML),(주)에이치알타운,서울 용산구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43018133
[신약개발R&D웹플랫폼개발]대기업코스피(판교),반석써치(주),경기 성남시 분당구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43016778
[약물 및 유전자플랫품 기업] 인공지능 신약개발 연구원 채용,(주)브이비젼,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43025282
바이오사 Bioinformatics (석사신입-3년),KY컨설팅그룹,대전 유성구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43022069
2022년 상반기 백엔드 개발자 모집,(주)반달소프트,경기 성남시 분당구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43053828
[AI LAB] 검색 서비스 개발자 채용,(주)사람인에이치알,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43056058
컴퓨터 비전 / 머신러닝 / 로봇 개발자 모십니다 (정규직),(주)랩씨드,경기 안양시 동안구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43074625
[물류대기업] HR 데이터 분석,KY컨설팅그룹,서울 중구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43078164
[물류대기업] 수/배송 N/W 최적화,KY컨설팅그룹,서울 중구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43077986
백엔드 엔지니어 - 신입 (연봉 2750),블록시스템즈,서울 영등포구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43084398
"[디스커버리팀,데이터분석 및 바이오마커]",반석써치(주),서울 송파구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43082942
[데이터분석BI연구원]코스닥바이오상장사(서울송파),반석써치(주),서울 송파구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43082876
경력 백엔드 엔지니어 - 4년차 이상 (연봉 3660~ ),블록시스템즈,서울 영등포구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43084401
2022년 하반기 한국뉴먼 개발 및 PM 모집,한국뉴먼,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43092943
글로벌OTT 기업 Sr. BackEnd Engineer,KY컨설팅그룹,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43098045
[물류 대기업] HR데이터 분석 및 인사이트 도출,KY컨설팅그룹,대전 유성구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43110655
JAVA 개발자,에이치알코어스,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43112830
(주)딥바이오 Senior Full-Stack Software Engineer (Tech Lead),(주)딥바이오,서울 구로구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43114192
[유통대기업] 예측모델링,JWCAREER,서울 강서구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43111746
Robot Control Engineer,(주)플라잎,경기전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42226557
Product Data Analyst,(주)오피지지,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42254739
블록체인 및 백엔드 경력 개발자,(주)링카코리아,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=40501356
메타버스 플랫폼 백엔드 개발자,인타임센터,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=40788285
컴퓨터 비전 개발자,(주)스튜디오랩,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=41407715
Software Developer (Backend),한국미소(유),서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=41965544
Data Analyst (데이터 분석가),한국미소(유),서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=41965437
Data Scientist (데이터 과학자),한국미소(유),서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=41965519
백엔드 개발자를 채용합니다.,(주)스튜디오랩,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42128000
[플란랩스 - 직전 연봉 대비 인상] 데이터분석팀 과장 채용,(주)플란랩스,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42805527
[Audit] Security Researcher,(주)수호아이오,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42549353
백엔드 서버 개발자,디에이그라운드,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42420792
Back-end 개발자 채용,인핸드플러스(주),서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42439358
[입사축하금] 웹 크롤러 채용 - 주거안정비 지원,(주)트리플나인홀딩스,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42608962
[경력] 자율주행 Planning,(주)에이스랩,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42611989
[DeFi] Back-end Developer,(주)수호아이오,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42570273
백엔드 SW엔지니어 (대전),(주)넷타겟,대전전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42715888
[Defi] Contract Developer,(주)수호아이오,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42871732
"Django 백엔드 개발 (Mid-level 이상, 경력 3 - 5 년)",우트(주),서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42875667
웹프론트엔드 SW개발자,(주)넷타겟,대전전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42716076
비전 딥러닝(CNN) 개발 엔지니어,메이즈 주식회사,경기 하남시,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42719832
Software Engineer - Video,오디케이미디어,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42769563
[MiNER] AI Engineer,주식회사 마이너,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42896294
Senior Video Engineer,오디케이미디어,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42769360
[경력] 자율주행 Perception- Sensor Fusion,(주)에이스랩,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42791304
[경력] 자율주행 Vehicle Control,(주)에이스랩,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42791146
신입/경력 마케터 모집,팡고지와이,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42791779
DevOps 개발 엔지니어,(주)플라잎,경기전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42801794
[경력] 자율주행 Perception - Image Processing,(주)에이스랩,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42791266
[글로벌 OTT 서비스] Senior Backend Engineer,오디케이미디어,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=41431323
Product Manager (Technical),한국미소(유),서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=41966487
Deep Learning Engineer,(주)플라잎,경기전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42226650
[DeFi] Front-end Developer,(주)수호아이오,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42549446
[연봉 1억-1억2천] 백엔드 채용(경력 5년이상),(주)트리플나인홀딩스,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42609046
Reinforcement Learning Engineer,(주)플라잎,경기전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42226687
Data Analyst (데이터 분석가),한국미소(유),서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42486397
데이터 엔지니어 모집,(주)브레인벤쳐스,경기전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42542624
[입사축하금] 웹 크롤러 채용 - 주거안정비 지원,주식회사 미스고,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42608044
2022 상반기 클라우드 기술 경력직 모집,주식회사 디씨온,서울 용산구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42662395
솔루션 개발자 경력직 채용,(주)솔루티온,서울 송파구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42817663
웹 백엔드 개발자,(주)아이브,서울 서초구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42830792
[카이랩] 개발자 신입/경력 채용,(주) 카이랩,경기 하남시,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42846914
"웹/모바일앱 프론트 엔드, 백엔드 개발자 채용",(주)엑스알에이아이,광주 동구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42856611
백엔드 SW엔지니어 (판교),(주)넷타겟,경기전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42715967
질병치료 관련 개발 연구원,(주)넷타겟,대전전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42716023
질병치료 관련 개발 연구원(신입~3년),(주)넷타겟,대전전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42716788
프로그래밍 단과/종합과정 강사 모집,메가아이티 컴퓨터 학원,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42713861
(주)아프스 2022 상반기 백엔드 개발자 추가 모집,(주)아프스,서울 서초구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42718781
[도쿄근무]게임 개발자/게임 디자이너 경력사원 모집,이이넥서스,일본 도쿄,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42885250
[도쿄근무]네이티브 개발자 경력사원 모집,이이넥서스,일본 도쿄,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42885277
연구개발인력모집(H/W S/W),넥스피언,경북 구미시,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42900111
[경력] 풀스택 개발자 (Fullstack Developer) 정규직 채용,오픈포맷 주식회사,서울 구로구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42784172
의료기기 소프트웨어 개발자 채용공고(경력/신입),(주)다원메닥스,서울 서초구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42782865
Data Engineer,(주)오피지지,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42939341
[AI 수학 학습 프로그램] 데이터 분석가 모집,(주)수학에심장을달다,서울 양천구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42938533
[모모랩스-직전 연봉 대비 인상] 데이터분석팀 과장급 채용,주식회사 모모랩스,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42942990
스타링크 프론트 개발자 모집,(주)스타링크,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42941950
[스타그램]React 프론트개발자,(주)스타링크,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42944478
[AI/헬스케어] Back-end 개발자 채용,(주)휴이노에임,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42947086
모바일디자인&백엔드/서버개발 정규직 모집 - 각 분야별,주식회사 비긴어브랜드,부산 부산진구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42951879
[신입] 자율주행 SW 개발자,(주)에이스랩,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42964518
[신입] 자율주행 시스템 개발자,(주)에이스랩,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42964505
Sr. DevOps / SQA Engineer,오디케이미디어,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42965933
[입사축하금 300만원] 웹 풀스택 개발자 - 연봉 5000-7000만원,(주)트리플나인홀딩스,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42968841
[입사축하금 300만원] 웹 풀스택 개발자 - 연봉 5000-7000만원,주식회사 미스고,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42969515
프로그램 개발자 신입 및 경력 모집 공고,주식회사 글로벌뉴소울,서울 서초구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42983740
기계학습 연구개발 및 정부과제 수행 인력 모집,은성트래시스(주),광주 광산구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42988441
[국내유망스타트업] 데브옵스 엔지니어 경력직 채용,휴먼인써치,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42993517
유명 외국계 반도체설계 IP검증 AE,라인서치,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42994800
유명 외국계 반도체설계 Application Engineer(CAE),라인서치,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42994768
유명 외국계 반도체설계 Product Engineer,라인서치,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42994789
"[광학검사,계측장비 전문기업] S/W 엔지니어 채용",에이치알포유(주),경기 화성시,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42998467
[엔트리]넷마블 게임 개발사 웹/BI 플랫폼 개발 모집 (6년 이하),엔트리(주),서울 구로구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43000837
QA 경력 채용 - 정규직,나라에이치알,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43008238
"2022년 상반기 기계설계, 시스템 프로그래머 각 분야별 채용공고",(주)씨디알시스템,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43015022
[[대기업패션]] 데이터엔지니어,에이치알포유(주),서울 금천구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43019953
[유망벤처기업] 데이터 사이언티스트 경력직 채용,휴먼인써치,서울 금천구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43016726
빅데이터 인프라 설계/구축/운영  [4년이상],탑프로인사이트,서울 서초구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43024958
반도체 기업 internal program engineer,그레이스앤파트너스(주),서울 강남구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43028576
"빅데이터 솔루션 구축개발/운영 [Technical Architect, 3년~]",탑프로인사이트,서울 서초구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43024955
데이터 분석 및 컨설팅 (CRM ),탑프로인사이트,서울 성동구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43024975
자율주행 차량 경로 생성 개발 엔지니어,G2G 파트너스,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43032606
[국내유명 디지털헬스케어] 데이터 엔지니어,(주)피플케어코리아,서울 영등포구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43032389
유명 반도체 Design platform 개발/검증,라인서치,경기 성남시 분당구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43029033
"유명 외국계 반도체 AD, ADAS Platform Engineer",라인서치,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43035179
자율주행 차량 제어 엔지니어,G2G 파트너스,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43032591
유명 외국계 반도체 SoC Designer,라인서치,서울 서초구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43049231
유명 외국계 반도체 IP/SoC Verification Engineer,라인서치,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43048981
[서울 여의도] IT스타트업 백엔드개발자 (시니어급),SMI,서울 영등포구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43049367
"유명 반도체 Design kit 개발/검증 대리,과장,차장급",라인서치,경기 성남시 분당구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43049000
[서울 여의도] IT스타트업 데이터분석가 (시니어급),SMI,서울 영등포구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43049030
[서울 여의도] IT스타트업 풀스택 개발자 (시니어급),SMI,서울 영등포구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43049382
AI 연구개발 인력 모집 공고,주식회사 세이프모션,광주 북구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43058688
[대기업] 데이터 엔지니어링 PM,(주)케이맨파워,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43053556
대기업 DATA 엔지니어,맨파워스카우트,서울 중구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43055865
[대기업] 플랫폼 백엔드 개발,(주)케이맨파워,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43056363
글로싸인 백엔드 엔지니어(경력),(주)글로싸인,서울 성동구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43059855
데이터분석가 (국내최대/최고 빅데이터 전문회사),탑프로인사이트,서울 서초구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43061279
[대기업] 플랫폼 백엔드 개발 (4년 이상),(주)케이맨파워,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43056273
데이터 분석가 (신입),주식회사 아임토리,서울 동대문구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43063568
이미지 AI 개발자 (신입),주식회사 아임토리,서울 동대문구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43063567
[서울 성동] 자사솔루션 개발 (백엔드),SMI,서울 구로구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43063643
[서울 성동] 자사솔루션 개발 (차장~부장),SMI,서울 구로구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43063640
"[금융정보제공] 금융 시계열 데이터분석,ML/DL 석사이상 신입",(주)스텝씨,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43068488
"[금융정보제공] 금융분야 AI(ML/DL) 경력자 대리,과장급",(주)스텝씨,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43068577
유명 외국계 반도체 Electronic Board Systems AE,라인서치,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43074590
"반도체장비 SW개발(제어, UI, FA, 영상처리) 신입,사원,대리급",굿커리어,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43082833
DevOps 엔지니어 팀원 모집 - IT 기업,피엔씨서치,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43088783
바이오 헬스케어기업 BI 생명정보 분석 시스템 개발,닥터파인드,서울 금천구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43085389
"유명 외국계 반도체 Logic Engineer 대리,과장급",라인서치,서울 서초구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43084581
[대기업분사 IT기업] C#개발/Java개발 채용,(주)HR컨설팅그룹,서울 금천구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43089472
긴급) 업계 최고 대기업 - AI 검색엔지니어 (5년 이상) - 최우대,휴머레인컨설팅,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43096156
긴급) AI 검색엔지니어 (5년 이상) - 업계 최고 대기업 - 최우대,휴머레인컨설팅,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43096165
eCommerce Data Scientist / 글로벌 소비재 기업,FNR Consulting,서울 종로구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43098257
[대기업] DBA (클라우드),(주)케이맨파워,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43097597
MySQL DB 엔지니어 / 데이터 엔지니어 채용공고 (정규직),주식회사 에너슨,서울 송파구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43098005
[서울/강남] 서버 (유지보수) 엔지니어,위키에이드,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43099516
[서울/강남] 데이터 엔지니어,위키에이드,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43099537
긴급) 소프트웨어 엔지니어(AI분야) - 업계 최고 대기업 -최우대,휴머레인컨설팅,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43104123
긴급) Cloud System Engineer - 업계 최고 대기업 - 최우대,휴머레인컨설팅,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43104860
긴급) AI/머신러닝 엔지니어 - 업계 최고 대기업 - 최우대,휴머레인컨설팅,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43104871
긴급) 커머스/플랫폼 웹개발 (Back-End) - 최고 대기업 - 최우대,휴머레인컨설팅,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43104985
긴급) 업계 최고 대기업 - 소프트웨어 엔지니어(AI분야) -최우대,휴머레인컨설팅,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43104124
[서울/강남] 웹 백엔드 개발자,위키에이드,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43099523
"긴급) 최고 대기업 - 백오피스 개발 (Java, NoSQL 등) - 최우대",휴머레인컨설팅,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43104880
2022년 AI 인공지능/머신러닝 개발자 채용 - 정규직,(주)애드,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43103135
데이터분석가 (과-부장급),(주)피플케어코리아,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43106656
[인공지능 유망 스타트업] 백엔드(Back-End) 개발 (3년 이상),에이치알포유(주),서울 금천구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43104407
[인공지능 유망 스타트업] 데이터 사이언티스트(경력 5년 이상),에이치알포유(주),서울 금천구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43104470
긴급) 업계 최고 대기업 - Cloud System Engineer  - 최우대,휴머레인컨설팅,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43104861
긴급) 업계 최고 대기업 - AI/머신러닝 엔지니어 - 최우대,휴머레인컨설팅,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43104873
긴급) 최고 대기업 - 커머스/플랫폼 웹개발 (Back-End) - 최우대,휴머레인컨설팅,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43104983
"(가전 및 생활용품 기업) 전국망 네트워크/IPT 구축, 운영 담당",(주)투비파트너즈,서울 서초구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43104263
[임상진단 유망 스타트업] 웹 개발 (2년 이상),에이치알포유(주),서울 금천구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43104848
